관측소명,시간,수위,기온(°C),풍속(m/s),강수량(mm),예측수위
기아대교,2020/09/23 14:00,10.1,22.7,4,0,10.1
기아대교,2020/09/23 15:00,10.1,22.9,3.1,0,10.1
기아대교,2020/09/23 16:00,10.1,22.7,2.4,0,10.1
기아대교,2020/09/23 17:00,10.1,22.6,3.4,0,10.1
기아대교,2020/09/23 18:00,10.1,21.9,3.1,0,10.09
기아대교,2020/09/23 19:00,10.09,21.5,1.9,0,10.09
기아대교,2020/09/23 20:00,10.09,20.9,3.1,0,10.09
기아대교,2020/09/23 21:00,10.09,20.5,2.8,0,10.09
기아대교,2020/09/23 22:00,10.09,20.2,3.3,0,10.08
기아대교,2020/09/23 23:00,10.08,19.9,3.3,0,10.09
기아대교,2020/09/24 0:00,10.09,19.6,2.6,0,10.09
기아대교,2020/09/24 1:00,10.09,19.2,3.6,0,10.09
기아대교,2020/09/24 2:00,10.09,19.1,2.4,0,10.09
기아대교,2020/09/24 3:00,10.09,19,2.6,0,10.07
기아대교,2020/09/24 4:00,10.07,18.7,2.2,0,10.05
기아대교,2020/09/24 5:00,10.05,18.6,3.2,0,10.05
기아대교,2020/09/24 6:00,10.05,18.4,2.7,0,10.04
기아대교,2020/09/24 7:00,10.04,18.5,2.9,0,10.03
기아대교,2020/09/24 8:00,10.03,19.1,3.3,0,10.03
기아대교,2020/09/24 9:00,10.03,20.2,3.7,0,10.06
기아대교,2020/09/24 10:00,10.06,21.1,4,0,10.08
기아대교,2020/09/24 11:00,10.08,22.9,3.5,0,10.09
기아대교,2020/09/24 12:00,10.09,23,3.8,0,10.09
기아대교,2020/09/24 13:00,10.09,24.3,3.1,0,10.09
기아대교,2020/09/24 14:00,10.09,24.6,2.5,0,10.09
기아대교,2020/09/24 15:00,10.09,25.4,3.1,0,10.09
기아대교,2020/09/24 16:00,10.09,24.5,3,0,10.09
기아대교,2020/09/24 17:00,10.09,24.1,3.5,0,10.1
기아대교,2020/09/24 18:00,10.1,23.4,3.2,0,10.1
기아대교,2020/09/24 19:00,10.1,22.2,3.6,0,10.1
기아대교,2020/09/24 20:00,10.1,21.2,3.4,0,10.09
기아대교,2020/09/24 21:00,10.09,20.9,2.1,0,10.09
기아대교,2020/09/24 22:00,10.09,20.4,2.6,0,10.08
기아대교,2020/09/24 23:00,10.08,20.3,2.8,0,10.09
기아대교,2020/09/25 0:00,10.09,20.1,2.6,0,10.09
기아대교,2020/09/25 1:00,10.09,20,1.7,0,10.09
기아대교,2020/09/25 2:00,10.09,19.6,1.6,0,10.08
기아대교,2020/09/25 3:00,10.08,19.1,1.6,0,10.06
기아대교,2020/09/25 4:00,10.06,18.7,1.7,0,10.05
기아대교,2020/09/25 5:00,10.05,18.5,1.6,0,10.05
기아대교,2020/09/25 6:00,10.05,18.6,1.3,0,10.03
기아대교,2020/09/25 7:00,10.03,18.6,1.5,0,10.03
기아대교,2020/09/25 8:00,10.03,19.1,1.8,0,10.03
기아대교,2020/09/25 9:00,10.03,20.3,2.5,0,10.04
기아대교,2020/09/25 10:00,10.04,21.7,2,0,10.08
기아대교,2020/09/25 11:00,10.08,23.1,2.7,0,10.08
기아대교,2020/09/25 12:00,10.08,23.8,3.9,0,10.08
기아대교,2020/09/25 13:00,10.08,24.9,3.3,0,10.1
기아대교,2020/09/25 14:00,10.1,24.5,3.5,0,10.1
기아대교,2020/09/25 15:00,10.1,24.8,3.6,0,10.1
기아대교,2020/09/25 16:00,10.1,24.4,3.1,0,10.1
기아대교,2020/09/25 17:00,10.1,23.9,2.8,0,10.1
기아대교,2020/09/25 18:00,10.1,22.9,3.1,0,10.08
기아대교,2020/09/25 19:00,10.08,22.1,2.8,0,10.08
기아대교,2020/09/25 20:00,10.08,21.4,3.9,0,10.08
기아대교,2020/09/25 21:00,10.08,21,2.3,0,10.08
기아대교,2020/09/25 22:00,10.08,20.5,1.2,0,10.08
기아대교,2020/09/25 23:00,10.08,20,1.8,0,10.08
기아대교,2020/09/26 0:00,10.08,19.8,1.5,0,10.08
기아대교,2020/09/26 1:00,10.08,19.4,1.9,0,10.08
기아대교,2020/09/26 2:00,10.08,19.1,1.8,0,10.06
기아대교,2020/09/26 3:00,10.06,18.7,1.8,0,10.06
기아대교,2020/09/26 4:00,10.06,18.4,1.4,0,10.06
기아대교,2020/09/26 5:00,10.06,18,1.4,0,10.04
기아대교,2020/09/26 6:00,10.04,17.9,1,0,10.03
기아대교,2020/09/26 7:00,10.03,17.8,0.9,0,10.03
기아대교,2020/09/26 8:00,10.03,18.9,1.3,0,10.03
기아대교,2020/09/26 9:00,10.03,19.5,2,0,10.03
기아대교,2020/09/26 10:00,10.03,20.5,1.9,0,10.05
기아대교,2020/09/26 11:00,10.05,21.9,2.5,0,10.08
기아대교,2020/09/26 12:00,10.08,22.8,2.3,0,10.08
기아대교,2020/09/26 13:00,10.08,22.9,2.9,0,10.1
기아대교,2020/09/26 14:00,10.1,23.8,3.7,0,10.09
기아대교,2020/09/26 15:00,10.09,24.1,3,0,10.09
기아대교,2020/09/26 16:00,10.09,24.6,3.5,0,10.09
기아대교,2020/09/26 17:00,10.09,23.5,3.1,0,10.09
기아대교,2020/09/26 18:00,10.09,22.6,2.8,0,10.09
기아대교,2020/09/26 19:00,10.09,21.5,3,0,10.09
기아대교,2020/09/26 20:00,10.09,20.7,2.7,0,10.09
기아대교,2020/09/26 21:00,10.09,20.3,1.9,0,10.09
기아대교,2020/09/26 22:00,10.09,19.9,2.7,0,10.09
기아대교,2020/09/26 23:00,10.09,19.6,1.7,0,10.09
기아대교,2020/09/27 0:00,10.09,19.2,1.7,0,10.08
기아대교,2020/09/27 1:00,10.08,18.9,1.8,0,10.06
기아대교,2020/09/27 2:00,10.06,18.6,2.4,0,10.05
기아대교,2020/09/27 3:00,10.05,18,1.1,0,10.04
기아대교,2020/09/27 4:00,10.04,17.8,1.5,0,10.03
기아대교,2020/09/27 5:00,10.03,17.6,1.3,0,10.03
기아대교,2020/09/27 6:00,10.03,17.4,1.5,0,10.03
기아대교,2020/09/27 7:00,10.03,17.3,1.4,0,10.03
기아대교,2020/09/27 8:00,10.03,18.3,1.9,0,10.03
기아대교,2020/09/27 9:00,10.03,20,1.4,0,10.03
기아대교,2020/09/27 10:00,10.03,20.8,1.3,0,10.03
기아대교,2020/09/27 11:00,10.03,22.6,1.5,0,10.08
기아대교,2020/09/27 12:00,10.08,23.2,1.1,0,10.08
기아대교,2020/09/27 13:00,10.08,23.9,2.1,0,10.08
기아대교,2020/09/27 14:00,10.08,25.1,1.9,0,10.08
기아대교,2020/09/27 15:00,10.08,25.9,1.3,0,10.08
기아대교,2020/09/27 16:00,10.08,25.8,1.2,0,10.1
기아대교,2020/09/27 17:00,10.1,26.1,0.9,0,10.09
기아대교,2020/09/27 18:00,10.09,24.3,1.6,0,10.09
기아대교,2020/09/27 19:00,10.09,23.8,1.7,0,10.09
기아대교,2020/09/27 20:00,10.09,23,1.5,0,10.09
기아대교,2020/09/27 21:00,10.09,22.5,0.7,0,10.09
기아대교,2020/09/27 22:00,10.09,21.6,0.6,0,10.09
기아대교,2020/09/27 23:00,10.09,20.5,0.8,0,10.09
기아대교,2020/09/28 0:00,10.09,20,0.8,0,10.09
기아대교,2020/09/28 1:00,10.09,19.8,0.5,0,10.09
기아대교,2020/09/28 2:00,10.09,19.5,0.3,0,10.08
기아대교,2020/09/28 3:00,10.08,18.4,0.8,0,10.05
기아대교,2020/09/28 4:00,10.05,17.9,0.8,0,10.03
기아대교,2020/09/28 5:00,10.03,17.2,0.3,0,10.03
기아대교,2020/09/28 6:00,10.03,17.1,0.8,0,10.03
기아대교,2020/09/28 7:00,10.03,17.1,1.5,0,10.03
기아대교,2020/09/28 8:00,10.03,18.5,1.2,0,10.03
기아대교,2020/09/28 9:00,10.03,20.8,1,0,10.03
기아대교,2020/09/28 10:00,10.03,23.5,1,0,10.07
기아대교,2020/09/28 11:00,10.07,24.5,1,0,10.09
기아대교,2020/09/28 12:00,10.09,25.5,1.6,0,10.1
기아대교,2020/09/28 13:00,10.1,25.7,1.5,0,10.09
기아대교,2020/09/28 14:00,10.09,27.3,1.3,0,10.09
기아대교,2020/09/28 15:00,10.09,24.5,1.4,0,10.1
기아대교,2020/09/28 16:00,10.1,24.5,1.4,0,10.09
기아대교,2020/09/28 17:00,10.09,24.3,2.2,0,10.09
기아대교,2020/09/28 18:00,10.09,23.7,1.8,0,10.06
기아대교,2020/09/28 19:00,10.06,22.7,1.1,0,10.05
기아대교,2020/09/28 20:00,10.05,21.9,1.1,0,10.06
기아대교,2020/09/28 21:00,10.06,21.3,0.8,0,10.08
기아대교,2020/09/28 22:00,10.08,20.6,1,0,10.09
기아대교,2020/09/28 23:00,10.09,20.6,0.8,0,10.09
기아대교,2020/09/29 0:00,10.09,19.6,0.8,0,10.09
기아대교,2020/09/29 1:00,10.09,19.2,0.6,0,10.09
기아대교,2020/09/29 2:00,10.09,18.7,0.5,0,10.06
기아대교,2020/09/29 3:00,10.06,18,1,0,10.05
기아대교,2020/09/29 4:00,10.05,17.6,0.9,0,10.04
기아대교,2020/09/29 5:00,10.04,17.2,1,0,10.03
기아대교,2020/09/29 6:00,10.03,16.8,1.5,0,10.03
기아대교,2020/09/29 7:00,10.03,17.3,0.5,0,10.03
기아대교,2020/09/29 8:00,10.03,18.6,0.9,0,10.03
기아대교,2020/09/29 9:00,10.03,20.2,0.9,0,10.03
기아대교,2020/09/29 10:00,10.03,22,0.7,0,10.08
기아대교,2020/09/29 11:00,10.08,22.4,1.4,0,10.09
기아대교,2020/09/29 12:00,10.09,22.8,1.9,0,10.09
기아대교,2020/09/29 13:00,10.09,23,2.4,0,10.09
기아대교,2020/09/29 14:00,10.09,23.4,1.6,0,10.1
기아대교,2020/09/29 15:00,10.1,23.8,1.9,0,10.08
기아대교,2020/09/29 16:00,10.08,23.7,1.9,0,10.08
기아대교,2020/09/29 17:00,10.08,23.2,1.5,0,10.07
기아대교,2020/09/29 18:00,10.07,22.4,2.6,0,10.07
기아대교,2020/09/29 19:00,10.07,21.7,2.2,0,10.07
기아대교,2020/09/29 20:00,10.07,21.3,1,0,10.09
기아대교,2020/09/29 21:00,10.09,21.3,0.9,0,10.09
기아대교,2020/09/29 22:00,10.09,20.8,1.1,0,10.09
기아대교,2020/09/29 23:00,10.09,20.1,1,0,10.09
기아대교,2020/09/30 0:00,10.09,19.7,0.4,0,10.09
기아대교,2020/09/30 1:00,10.09,19.7,0.7,0,10.07
기아대교,2020/09/30 2:00,10.07,19.1,0.3,0,10.06
기아대교,2020/09/30 3:00,10.06,19.3,1.4,0,10.06
기아대교,2020/09/30 4:00,10.06,19.1,0.4,0,10.04
기아대교,2020/09/30 5:00,10.04,18.5,0.3,0,10.04
기아대교,2020/09/30 6:00,10.04,17.9,0.4,0,10.03
기아대교,2020/09/30 7:00,10.03,18.2,0.6,0,10.03
기아대교,2020/09/30 8:00,10.03,18.3,1,0,10.03
기아대교,2020/09/30 9:00,10.03,19.3,0.9,0,10.03
기아대교,2020/09/30 10:00,10.03,21,1.9,0,10.03
기아대교,2020/09/30 11:00,10.03,22.9,1.6,0,10.08
기아대교,2020/09/30 12:00,10.08,23.5,1.3,0,10.09
기아대교,2020/09/30 13:00,10.09,23.1,1.3,0,10.09
기아대교,2020/09/30 14:00,10.09,24.8,2,0,10.09
기아대교,2020/09/30 15:00,10.09,23.7,1.1,0,10.09
기아대교,2020/09/30 16:00,10.09,23.4,1.6,0,10.1
기아대교,2020/09/30 17:00,10.1,23.7,1.4,0,10.09
기아대교,2020/09/30 18:00,10.09,21.9,1.6,0,10.09
기아대교,2020/09/30 19:00,10.09,20.8,0.3,0,10.09
기아대교,2020/09/30 20:00,10.09,20.3,0.8,0,10.09
기아대교,2020/09/30 21:00,10.09,19.8,0.9,0,10.09
기아대교,2020/09/30 22:00,10.09,19.7,0.8,0,10.09
기아대교,2020/09/30 23:00,10.09,19.4,1.6,0,10.09
기아대교,2020/10/01 0:00,10.09,18.9,1.8,0,10.06
기아대교,2020/10/01 1:00,10.06,18.4,1.8,0,10.06
기아대교,2020/10/01 2:00,10.06,18.2,1.1,0,10.05
기아대교,2020/10/01 3:00,10.05,18.2,1.2,0,10.03
기아대교,2020/10/01 4:00,10.03,18,1.9,0,10.03
기아대교,2020/10/01 5:00,10.03,17.9,0.4,0,10.03
기아대교,2020/10/01 6:00,10.03,17.3,0.4,0,10.03
기아대교,2020/10/01 7:00,10.03,17.7,0.7,0,10.09
기아대교,2020/10/05 12:00,10.09,16.6,2.3,0,10.09
기아대교,2020/10/05 13:00,10.09,17.8,2.3,0,10.09
기아대교,2020/10/05 14:00,10.09,17.5,2.4,0,10.07
기아대교,2020/10/05 15:00,10.07,18,2.3,0,10.07
기아대교,2020/10/05 16:00,10.07,18.2,1.9,0,10.07
기아대교,2020/10/05 17:00,10.07,17.9,2.2,0,10.07
기아대교,2020/10/05 18:00,10.07,17,2.7,0,10.07
기아대교,2020/10/05 19:00,10.07,16.3,1.9,0,10.07
기아대교,2020/10/05 20:00,10.07,15.8,2.9,0,10.07
기아대교,2020/10/05 21:00,10.07,15.2,2.4,0,10.07
기아대교,2020/10/05 22:00,10.07,14.7,2.4,0,10.07
기아대교,2020/10/05 23:00,10.07,14.4,2.5,0,10.07
기아대교,2020/10/06 0:00,10.07,14,1.7,0,10.07
기아대교,2020/10/06 1:00,10.07,13.6,1.3,0,10.06
기아대교,2020/10/06 2:00,10.06,13.3,1.3,0,10.06
기아대교,2020/10/06 3:00,10.06,12.5,0.8,0,10.07
기아대교,2020/10/06 4:00,10.07,11.8,1.2,0,10.06
기아대교,2020/10/06 5:00,10.06,11.7,0.6,0,10.04
기아대교,2020/10/06 6:00,10.04,11.2,1.1,0,10.03
기아대교,2020/10/06 7:00,10.03,11.1,1.2,0,10.02
기아대교,2020/10/06 8:00,10.02,13.1,1.2,0,10.03
기아대교,2020/10/06 9:00,10.03,14.7,2.2,0,10.03
기아대교,2020/10/06 10:00,10.03,15.1,1.8,0,10.08
기아대교,2020/10/06 11:00,10.08,16.4,1.7,0,10.08
기아대교,2020/10/06 12:00,10.08,16.8,1.8,0,10.09
기아대교,2020/10/06 13:00,10.09,17.8,1.9,0,10.09
기아대교,2020/10/06 14:00,10.09,18.2,2.5,0,10.07
기아대교,2020/10/06 15:00,10.07,19.1,1.6,0,10.07
기아대교,2020/10/06 16:00,10.07,18.9,2.2,0,10.06
기아대교,2020/10/06 17:00,10.06,18.6,1.8,0,10.06
기아대교,2020/10/06 18:00,10.06,17.9,2.5,0,10.06
기아대교,2020/10/06 19:00,10.06,17.5,1.5,0,10.06
기아대교,2020/10/06 20:00,10.06,17,1.2,0,10.06
기아대교,2020/10/06 21:00,10.06,16.7,1.8,0,10.06
기아대교,2020/10/06 22:00,10.06,16.1,1.7,0,10.07
기아대교,2020/10/06 23:00,10.07,15.8,1.9,0,10.06
기아대교,2020/10/07 0:00,10.06,15.5,1.8,0,10.07
기아대교,2020/10/07 1:00,10.07,15.1,1.9,0,10.07
기아대교,2020/10/07 2:00,10.07,14.9,1,0,10.06
기아대교,2020/10/07 3:00,10.06,14.3,1.1,0,10.07
기아대교,2020/10/07 4:00,10.07,13.1,1.7,0,10.05
기아대교,2020/10/07 5:00,10.05,12.9,1.7,0,10.03
기아대교,2020/10/07 6:00,10.03,12.5,2.1,0,10.03
기아대교,2020/10/07 7:00,10.03,12.4,1.9,0,10.03
기아대교,2020/10/07 8:00,10.03,13.5,1.8,0,10.03
기아대교,2020/10/07 9:00,10.03,15,2.3,0,10.03
기아대교,2020/10/07 10:00,10.03,17.1,2.3,0,10.05
기아대교,2020/10/07 11:00,10.05,18.1,2.1,0,10.06
기아대교,2020/10/07 12:00,10.06,19.3,2.3,0,10.07
기아대교,2020/10/07 13:00,10.07,20,1.7,0,10.08
기아대교,2020/10/07 14:00,10.08,21.6,2.2,0,10.09
기아대교,2020/10/07 15:00,10.09,21.2,1.6,0,10.09
기아대교,2020/10/07 16:00,10.09,21.7,1.9,0,10.09
기아대교,2020/10/07 17:00,10.09,21.2,1.4,0,10.08
기아대교,2020/10/07 18:00,10.08,20.9,1.6,0,10.05
기아대교,2020/10/07 19:00,10.05,19.8,2.8,0,10.05
기아대교,2020/10/07 20:00,10.05,19.2,1.3,0,10.06
기아대교,2020/10/07 21:00,10.06,18.1,0.8,0,10.06
기아대교,2020/10/07 22:00,10.06,17.8,1.2,0,10.06
기아대교,2020/10/07 23:00,10.06,17.1,1.5,0,10.07
기아대교,2020/10/08 0:00,10.07,16.3,0.9,0,10.07
기아대교,2020/10/08 1:00,10.07,15.9,1.8,0,10.07
기아대교,2020/10/08 2:00,10.07,15.5,1.5,0,10.07
기아대교,2020/10/08 3:00,10.07,15.2,1.8,0,10.07
기아대교,2020/10/08 4:00,10.07,14.7,1.4,0,10.04
기아대교,2020/10/08 5:00,10.04,14.5,1.9,0,10.03
기아대교,2020/10/08 6:00,10.03,14.3,1.9,0,10.03
기아대교,2020/10/08 7:00,10.03,14,2.5,0,10.03
기아대교,2020/10/08 8:00,10.03,15.2,2.3,0,10.02
기아대교,2020/10/08 9:00,10.02,16.5,2.3,0,10.03
기아대교,2020/10/08 10:00,10.03,18.1,2.4,0,10.06
기아대교,2020/10/08 11:00,10.06,18.7,3.4,0,10.08
기아대교,2020/10/08 12:00,10.08,20.1,3.1,0,10.09
기아대교,2020/10/08 13:00,10.09,20.4,3.4,0,10.09
기아대교,2020/10/08 14:00,10.09,21.7,2.9,0,10.07
기아대교,2020/10/08 15:00,10.07,22,2.9,0,10.06
기아대교,2020/10/08 16:00,10.06,22.4,2.6,0,10.06
기아대교,2020/10/08 17:00,10.06,22.3,2.9,0,10.06
기아대교,2020/10/08 18:00,10.06,21.2,2.9,0,10.06
기아대교,2020/10/08 19:00,10.06,20.4,2.6,0,10.06
기아대교,2020/10/08 20:00,10.06,19.4,2.4,0,10.06
기아대교,2020/10/08 21:00,10.06,18.6,2.3,0,10.07
기아대교,2020/10/08 22:00,10.07,17.8,1.2,0,10.07
기아대교,2020/10/08 23:00,10.07,16.9,1.4,0,10.09
기아대교,2020/10/09 0:00,10.09,16.2,1.6,0,10.08
기아대교,2020/10/09 1:00,10.08,15.9,1,0,10.06
기아대교,2020/10/09 2:00,10.06,15.2,0.9,0,10.06
기아대교,2020/10/09 3:00,10.06,15.1,1.1,0,10.03
기아대교,2020/10/09 4:00,10.03,14.5,0.4,0,10.03
기아대교,2020/10/09 5:00,10.03,14.5,0.5,0,10.03
기아대교,2020/10/09 6:00,10.03,14.2,0.9,0,10.02
기아대교,2020/10/09 7:00,10.02,14.3,0.2,0,10.02
기아대교,2020/10/09 8:00,10.02,16.3,0.5,0,10.02
기아대교,2020/10/09 9:00,10.02,17.5,1.9,0,10.02
기아대교,2020/10/09 10:00,10.02,18.2,3,0,10.03
기아대교,2020/10/09 11:00,10.03,19.2,2.7,0,10.07
기아대교,2020/10/09 12:00,10.07,20.1,2.9,0,10.08
기아대교,2020/10/09 13:00,10.08,20.7,2.4,0,10.08
기아대교,2020/10/09 14:00,10.08,21.7,3,0,10.09
기아대교,2020/10/09 15:00,10.09,22,2.8,0,10.08
기아대교,2020/10/09 16:00,10.08,22.7,2.5,0,10.08
기아대교,2020/10/09 17:00,10.08,22,2.8,0,10.08
기아대교,2020/10/09 18:00,10.08,20.6,2.9,0,10.05
기아대교,2020/10/09 19:00,10.05,19.6,3.8,0,10.05
기아대교,2020/10/09 20:00,10.05,18.8,3,0,10.06
기아대교,2020/10/09 21:00,10.06,17.9,3.2,0,10.06
기아대교,2020/10/09 22:00,10.06,17.3,2.7,0,10.06
기아대교,2020/10/09 23:00,10.06,16.6,3.6,0,10.06
기아대교,2020/10/10 0:00,10.06,16.2,2.4,0,10.06
기아대교,2020/10/10 1:00,10.06,15.8,1.6,0,10.06
기아대교,2020/10/10 2:00,10.06,15.2,1.5,0,10.06
기아대교,2020/10/10 3:00,10.06,15.1,0.9,0,10.04
기아대교,2020/10/10 4:00,10.04,14.9,1,0,10.03
기아대교,2020/10/10 5:00,10.03,14.6,0.9,0,10.03
기아대교,2020/10/10 6:00,10.03,14.4,1.6,0,10.02
기아대교,2020/10/10 7:00,10.02,14,1.8,0,10.02
기아대교,2020/10/10 8:00,10.02,15,1.4,0,10.02
기아대교,2020/10/10 9:00,10.02,16.9,1.6,0,10.02
기아대교,2020/10/10 10:00,10.02,17.4,2.1,0,10.02
기아대교,2020/10/10 11:00,10.02,19,2.7,0,10.07
기아대교,2020/10/10 12:00,10.07,19.1,2.6,0,10.08
기아대교,2020/10/10 13:00,10.08,19.7,2.6,0,10.08
기아대교,2020/10/10 14:00,10.08,20.8,1.4,0,10.09
기아대교,2020/10/10 15:00,10.09,20.5,2.1,0,10.09
기아대교,2020/10/10 16:00,10.09,20.7,1.5,0,10.08
기아대교,2020/10/10 17:00,10.08,20.4,1.3,0,10.08
기아대교,2020/10/10 18:00,10.08,19.8,1.5,0,10.06
기아대교,2020/10/10 19:00,10.06,19,1.3,0,10.05
기아대교,2020/10/10 20:00,10.05,18.5,0.9,0,10.05
기아대교,2020/10/10 21:00,10.05,18.2,0,0,10.06
기아대교,2020/10/10 22:00,10.06,17.8,0.4,0,10.06
기아대교,2020/10/10 23:00,10.06,17.3,0.9,0,10.06
기아대교,2020/10/11 0:00,10.06,17.3,2.3,0,10.06
기아대교,2020/10/11 1:00,10.06,16.8,1.2,0,10.06
기아대교,2020/10/11 2:00,10.06,16.5,1.4,0,10.06
기아대교,2020/10/11 3:00,10.06,15.7,1.1,0,10.03
기아대교,2020/10/11 4:00,10.03,15.3,2.9,0,10.03
기아대교,2020/10/11 5:00,10.03,14.7,1.7,0,10.02
기아대교,2020/10/11 6:00,10.02,14.6,2.2,0,10.02
기아대교,2020/10/11 7:00,10.02,14.3,2.3,0,10.02
기아대교,2020/10/11 8:00,10.02,15,2.2,0,10.02
기아대교,2020/10/11 9:00,10.02,16.6,2.4,0,10.02
기아대교,2020/10/11 10:00,10.02,18.3,2.1,0,10.02
기아대교,2020/10/11 11:00,10.02,19.9,2.5,0,10.05
기아대교,2020/10/11 12:00,10.05,21.8,1.2,0,10.08
기아대교,2020/10/11 13:00,10.08,20.5,2.2,0,10.08
기아대교,2020/10/11 14:00,10.08,20.3,1,0,10.08
기아대교,2020/10/11 15:00,10.08,19.7,1.1,0,10.08
기아대교,2020/10/11 16:00,10.08,19.6,1.4,0,10.08
기아대교,2020/10/11 17:00,10.08,19.7,0.8,0,10.08
기아대교,2020/10/11 18:00,10.08,19.4,1.1,0,10.08
기아대교,2020/10/11 19:00,10.08,18.5,1.3,0,10.08
기아대교,2020/10/11 20:00,10.08,17.7,0.7,0,10.08
기아대교,2020/10/11 21:00,10.08,17.2,1.2,0,10.08
기아대교,2020/10/11 22:00,10.08,16.9,1,0,10.08
기아대교,2020/10/11 23:00,10.08,16.5,0.4,0,10.06
기아대교,2020/10/12 0:00,10.06,16.4,1,0,10.06
기아대교,2020/10/12 1:00,10.06,16.5,0,0,10.06
기아대교,2020/10/12 2:00,10.06,15.9,1,0,10.05
기아대교,2020/10/12 3:00,10.05,15.5,0.8,0,10.04
기아대교,2020/10/12 4:00,10.04,15.1,0.4,0,10.03
기아대교,2020/10/12 5:00,10.03,14.9,0.8,0,10.02
기아대교,2020/10/12 6:00,10.02,15.1,0.8,0,10.02
기아대교,2020/10/12 7:00,10.02,15.4,0.5,0,10.02
기아대교,2020/10/12 8:00,10.02,15.9,0.7,0,10.02
기아대교,2020/10/12 9:00,10.02,16.5,1.1,0,10.02
기아대교,2020/10/12 10:00,10.02,18.5,0.6,0,10.07
기아대교,2020/10/12 11:00,10.07,19.7,1.2,0,10.08
기아대교,2020/10/12 12:00,10.08,20.2,1.5,0,10.08
기아대교,2020/10/12 13:00,10.08,20.4,2.1,0,10.08
기아대교,2020/10/12 14:00,10.08,20.4,2.2,0,10.08
기아대교,2020/10/12 15:00,10.08,20.5,3.1,0,10.08
기아대교,2020/10/12 16:00,10.08,20.1,2.5,0,10.07
기아대교,2020/10/12 17:00,10.07,19.5,2,0,10.06
기아대교,2020/10/12 18:00,10.06,18.4,1.1,0,10.05
기아대교,2020/10/12 19:00,10.05,17.3,1.5,0,10.05
기아대교,2020/10/12 20:00,10.05,16.7,0.6,0,10.05
기아대교,2020/10/12 21:00,10.05,16,2.1,0,10.06
기아대교,2020/10/12 22:00,10.06,15,2.3,0,10.06
기아대교,2020/10/12 23:00,10.06,14.3,1.5,0,10.06
기아대교,2020/10/13 0:00,10.06,13.6,1.6,0,10.06
기아대교,2020/10/13 1:00,10.06,13.4,1.7,0,10.06
기아대교,2020/10/13 2:00,10.06,12.9,0.8,0,10.05
기아대교,2020/10/13 3:00,10.05,12.5,0.3,0,10.05
기아대교,2020/10/13 4:00,10.05,12.4,0.7,0,10.03
기아대교,2020/10/13 5:00,10.03,11.7,0.4,0,10.03
기아대교,2020/10/13 6:00,10.03,12,0.8,0,10.02
기아대교,2020/10/13 7:00,10.02,11.1,0.4,0,10.02
기아대교,2020/10/13 8:00,10.02,12.3,1,0,10.02
기아대교,2020/10/13 9:00,10.02,13.4,2.3,0,10.03
기아대교,2020/10/13 10:00,10.03,13.9,2.3,0,10.07
기아대교,2020/10/13 11:00,10.07,14.8,1.6,0,10.08
기아대교,2020/10/13 12:00,10.08,15.9,1.9,0,10.08
기아대교,2020/10/13 13:00,10.08,17.1,2.6,0,10.08
기아대교,2020/10/13 14:00,10.08,17.2,2.9,0,10.08
기아대교,2020/10/13 15:00,10.08,18.8,2.2,0,10.07
기아대교,2020/10/13 16:00,10.07,18.6,2.1,0,10.06
기아대교,2020/10/13 17:00,10.06,18.4,1.7,0,10.05
기아대교,2020/10/13 18:00,10.05,17.9,0.7,0,10.05
기아대교,2020/10/13 19:00,10.05,16.2,1.4,0,10.05
기아대교,2020/10/13 20:00,10.05,15.7,1.2,0,10.05
기아대교,2020/10/13 21:00,10.05,15,1.1,0,10.05
기아대교,2020/10/13 22:00,10.05,14.1,1.4,0,10.05
기아대교,2020/10/13 23:00,10.05,13.5,1.3,0,10.05
기아대교,2020/10/14 0:00,10.05,12.9,1.4,0,10.05
기아대교,2020/10/14 1:00,10.05,12.7,1.4,0,10.05
기아대교,2020/10/14 2:00,10.05,12.3,1,0,10.05
기아대교,2020/10/14 3:00,10.05,12.1,1.5,0,10.05
기아대교,2020/10/14 4:00,10.05,12.4,1,0,10.05
기아대교,2020/10/14 5:00,10.05,12.6,1.2,0,10.04
기아대교,2020/10/14 6:00,10.04,13.3,0.7,0,10.03
기아대교,2020/10/14 7:00,10.03,13.5,0.8,0,10.02
기아대교,2020/10/14 8:00,10.02,14.2,0.6,0,10.02
기아대교,2020/10/14 9:00,10.02,15.1,0.9,0,10.02
기아대교,2020/10/14 10:00,10.02,15.9,1.1,0,10.07
기아대교,2020/10/14 11:00,10.07,16.7,1.6,0,10.08
기아대교,2020/10/14 12:00,10.08,17.6,2.5,0,10.08
기아대교,2020/10/14 13:00,10.08,17.5,3,0,10.09
기아대교,2020/10/14 14:00,10.09,18.1,1.6,0,10.08
기아대교,2020/10/14 15:00,10.08,17.3,2.7,0,10.08
기아대교,2020/10/14 16:00,10.08,16.2,2.3,0,10.06
기아대교,2020/10/14 17:00,10.06,15,2.9,0,10.05
기아대교,2020/10/14 18:00,10.05,13.9,2.1,0,10.05
기아대교,2020/10/14 19:00,10.05,13,1.9,0,10.05
기아대교,2020/10/14 20:00,10.05,12.3,1.8,0,10.05
기아대교,2020/10/14 21:00,10.05,11.7,2.4,0,10.06
기아대교,2020/10/14 22:00,10.06,11.2,1.5,0,10.06
기아대교,2020/10/14 23:00,10.06,10.8,1.5,0,10.06
