학교종류명,설립구분,표준학교코드,학교명,영문학교명,관할조직명,도로명우편번호,도로명주소,도로명상세주소,남녀공학구분명,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,위도,경도
초등학교,공립,7132095,서울보라매초등학교,Seoul Boramae Elementary School,서울특별시동작관악교육지원청,7063,서울특별시 동작구 여의대방로16길 30,/ 서울보라매초등학교 (신대방동),남여공학,,N,해당없음,,전기,주간,20050301,37.4958518874539,126.916144507788
초등학교,공립,7132094,서울미성초등학교,Seoul Misung Elementary School,서울특별시동작관악교육지원청,8770,서울특별시 관악구 문성로 79,/ 서울미성초등학교 (신림동),남여공학,,N,일반계,,전기,주간,19800417,37.4783399695494,126.912392273996
초등학교,공립,7132093,서울문창초등학교,Seoul Munchang Elementary School,서울특별시동작관악교육지원청,7066,서울특별시 동작구 신대방2길 14,(신대방동/서울문창초등학교),남여공학,,N,일반계,,전기,주간,19460406,37.4889848307312,126.914840651122
초등학교,공립,7132092,서울동작초등학교,Seoul Dongjak Elementary School,서울특별시동작관악교육지원청,6992,서울특별시 동작구 동작대로29길 214,/ 서울동작초등학교 (사당동),남여공학,,N,일반계,,전기,주간,19820707,37.4941155017386,126.976508831738
초등학교,공립,7132091,서울대림초등학교,Seoul Daerim Elementary School,서울특별시동작관악교육지원청,6954,서울특별시 동작구 대방동1길 22,(대방동),남여공학,,N,일반계,,전기,주간,19730801,37.5006144491824,126.924883341048
초등학교,공립,7132090,서울당곡초등학교,Seoul Dang-gok Elementary School,서울특별시동작관악교육지원청,8711,서울특별시 관악구 보라매로2길 23,/ 23 (봉천동/당곡초등학교),남여공학,,N,일반계,,전기,주간,19740910,37.489969137285,126.92943747747
초등학교,공립,7132089,서울노량진초등학교,Seoul Noryangjin Elementary School,서울특별시동작관악교육지원청,6924,서울특별시 동작구 장승배기로 160,(노량진동),남여공학,,N,일반계,,전기,주간,19480320,37.5117503817584,126.940824161201
초등학교,공립,7132088,서울남성초등학교,Seoul Namseong Elementary School,서울특별시동작관악교육지원청,7005,서울특별시 동작구 사당로23길 57-14,(사당동/ 서울남성초등학교),남여공학,,N,일반계,,전기,주간,19670915,37.4845949762276,126.975487431394
초등학교,공립,7132087,서울남사초등학교,Seoul Namsa Elementary School,서울특별시동작관악교육지원청,7014,서울특별시 동작구 동작대로13길 22,(사당동),남여공학,,N,일반계,,전기,주간,19790927,37.4819434852498,126.978234131043
초등학교,공립,7132086,서울남부초등학교,Seoul Nambu Elementary School,서울특별시동작관악교육지원청,8763,서울특별시 관악구 남부순환로163길 14,/ 서울남부초등학교 (신림동),남여공학,,N,일반계,,전기,주간,19851008,37.4851194359099,126.922183775699
초등학교,공립,7132085,서울난향초등학교,Seoul Nanhyang Elementary School,서울특별시동작관악교육지원청,8859,서울특별시 관악구 난향길 9,(신림동/난향초등학교),남여공학,,N,일반계,,전기,주간,19810406,37.4628218910704,126.918336846046
초등학교,공립,7132084,서울난우초등학교,Seoul Nanwoo Elementary School,서울특별시동작관악교육지원청,8850,서울특별시 관악구 난우길 40,(신림동/난우초등학교),남여공학,,N,일반계,,전기,주간,19761203,37.4771057046827,126.91743563226
초등학교,공립,7132083,서울난곡초등학교,Seoul Nangok Elementary School,서울특별시동작관악교육지원청,8858,서울특별시 관악구 난곡로35길 102,(신림동/ 난곡초등학교),남여공학,,N,일반계,,전기,주간,19710422,37.4691282036291,126.916341558815
초등학교,공립,7132082,서울구암초등학교,Seoul Guam Elementary School,서울특별시동작관악교육지원청,8724,서울특별시 관악구 구암길 1,/ 서울구암초등학교 (봉천동),남여공학,,N,일반계,,전기,주간,19770211,37.4892174749954,126.946271723126
초등학교,공립,7132081,서울관악초등학교,Seoul Gwanak Elementary School,서울특별시동작관악교육지원청,8785,서울 관악구 청룡4길 49,/ 관악초등학교 (봉천동/관악초등학교),남여공학,,N,일반계,,전기,주간,19711204,37.4810256508565,126.942554490278
초등학교,공립,7132080,서울강남초등학교,Seoul Gangnam Elementary School,서울특별시동작관악교육지원청,6912,서울특별시 동작구 강남초등길 15,(상도1동),남여공학,,N,일반계,,전기,주간,19451102,37.5061581444679,126.953359141781
중학교,사립,7130275,상일중학교,Sang-il Middle School,서울특별시강동송파교육지원청,5282,서울특별시 강동구 천호대로219길 61,(상일동/ 상일여자중학교),여,,N,일반계,,전기,주간,19790221,37.5485874781342,127.170823536325
중학교,공립,7130271,위례솔중학교,Wiryesol Middle School,서울특별시강동송파교육지원청,5846,서울특별시 송파구 위례북로2길 10,/ 위례솔중학교 (거여동),남여공학,,N,해당없음,,후기,주간,20220301,37.4872591125777,127.150354996473
초등학교,공립,7130270,서울위례솔초등학교,SEOUL WIRYESOL ELEMENTARY SCHOOL,서울특별시강동송파교육지원청,5776,서울특별시 송파구 위례북로2길 12,/ 12,남여공학,,N,해당없음,,후기,주간,20220301,37.486734037842,127.150753871028
중학교,공립,7130268,강빛중학교,Gangbit middle school,서울특별시강동송파교육지원청,5201,서울특별시 강동구 아리수로93다길 1,(강일동/ 강빛초중통합학교),남여공학,,N,,,전후기,주간,20210301,37.5743433210453,127.170774922577
초등학교,공립,7130266,서울강빛초등학교,Seoul,서울특별시강동송파교육지원청,5201,서울특별시 강동구 아리수로93다길 1,(강일동/ 강빛초중통합학교),남여공학,,N,,,전후기,주야간,20210301,37.5743433210453,127.170774922577
초등학교,공립,7130264,서울고현초등학교,Seoul GoHyeon Elementary School,서울특별시강동송파교육지원청,5274,서울특별시 강동구 상일로11길 110,/ 서울고현초등학교,남여공학,,N,해당없음,,전기,주간,20200301,37.5538039438067,127.166050130468
중학교,공립,7130256,해누리중학교,Haenuri Middle School,서울특별시강동송파교육지원청,5698,서울특별시 송파구 송파대로37길 95,/ 해누리중학교 (가락동),남여공학,,N,,,전기,주간,20190301,37.4984115921213,127.102124196858
초등학교,공립,7130255,서울해누리초등학교,Seoul Haenuri Elementary School,서울특별시강동송파교육지원청,5698,서울특별시 송파구 송파대로37길 95,(가락동),남여공학,,N,,,전기,주간,20190301,37.4984115921213,127.102124196858
초등학교,공립,7130251,서울강솔초등학교,Seoul Gangsol Elementary School,서울특별시강동송파교육지원청,5214,서울특별시 강동구 고덕로97길 80,/ 서울강솔초등학교 (강일동),남여공학,,N,,,전기,주간,20170301,37.5618696246217,127.180267055739
초등학교,공립,7130245,서울위례별초등학교,Seoul Wiryebyeol Elementary School,서울특별시강동송파교육지원청,5850,서울특별시 송파구 위례광장로 243,/ 서울위례별초등학교 (장지동),남여공학,,N,,,후기,주간,20160301,37.479095771134,127.144971662016
중학교,사립,7130209,한영중학교,Hanyoung Middle School,서울특별시강동송파교육지원청,5279,서울특별시 강동구 동남로 832,/ 한영중학교 (상일동),남여공학,,N,일반계,,전기,주간,19330418,37.5490844724683,127.156927612469
중학교,공립,7130208,한산중학교,Hansan Middle School,서울특별시강동송파교육지원청,5371,서울특별시 강동구 풍성로 251,(둔촌동),남여공학,,N,일반계,,전기,주간,19900120,37.5289027355132,127.140303398101
중학교,공립,7130207,풍성중학교,Pungsung Middle School,서울특별시강동송파교육지원청,5506,서울특별시 송파구 강동대로2길 27,(풍납동/ 풍성중학교),남여공학,,N,일반계,,전기,주간,19910121,37.5252777887983,127.113130689958
중학교,공립,7130206,풍납중학교,Pungnap Middle School,서울특별시강동송파교육지원청,5506,서울특별시 송파구 올림픽로43길 20,(풍납동),남여공학,,N,일반계,,전기,주간,19821209,37.5253505135011,127.115628322635
중학교,공립,7130205,천호중학교,Cheonho Middle School,서울특별시강동송파교육지원청,5308,서울특별시 강동구 상암로 153,(천호동),남여공학,,N,일반계,,전기,주간,19691107,37.5465192580007,127.139697961268
중학교,공립,7130204,천일중학교,Cheonil Middle School,서울특별시강동송파교육지원청,5323,서울특별시 강동구 천중로 57,(천호동/천일중학교),남여공학,,N,일반계,,전기,주간,19940105,37.5458447527249,127.128196604109
중학교,사립,7130203,정신여자중학교,Chungshin Girls’ Middle School,서울특별시강동송파교육지원청,5571,서울특별시 송파구 올림픽로4길 16,/ 정신여자중학교 (잠실동),여,,N,일반계,,전기,주간,18871020,37.5094538398143,127.073847329188
중학교,공립,7130202,잠실중학교,Jamsil Middle School,서울특별시강동송파교육지원청,5504,서울특별시 송파구 올림픽로35길 130,(신천동),남여공학,,N,일반계,,전기,주간,19800124,37.5178175734411,127.098666197854
